gene_stable_id	accession	gene_display_label	gene_desc	gene_biotype	chr_name	gene_start	gene_end	gene_strand	gene_source	gene_version	trans_stable_id	prot_stable_id	display_label	info_type	target_chembl_id	db_source	target_type	pref_name	action_types	molecue_summary	max_molecule_phase_for_target	priority	drug_type	status
ENSG00000129084	P25786	PSMA1	proteasome (prosome, macropain) subunit, alpha type, 1 [Source:HGNC Symbol;Acc:9530]	protein_coding	11	14515329	14665181	-1	ensembl_havana	13	ENST00000396394|ENST00000418988|ENST00000396393	ENSP00000379676|ENSP00000414359|ENSP00000379675	PSA1_HUMAN	DIRECT	CHEMBL2364701	SWISS-PROT	PROTEIN COMPLEX	26S proteosome	INHIBITOR	CHEMBL451887 [CARFILZOMIB][4][INHIBITOR][Protein]|CHEMBL325041 [BORTEZOMIB][4][INHIBITOR][Small molecule]|CHEMBL3545432 [IXAZOMIB CITRATE][4][INHIBITOR][Small molecule]|CHEMBL2103884 [OPROZOMIB][1][INHIBITOR][Small molecule]	4	4	SMALL_MOL	ORIGINAL
ENSG00000129084	P25786	PSMA1	proteasome (prosome, macropain) subunit, alpha type, 1 [Source:HGNC Symbol;Acc:9530]	protein_coding	11	14515329	14665181	-1	ensembl_havana	13	ENST00000396394|ENST00000418988|ENST00000396393	ENSP00000379676|ENSP00000414359|ENSP00000379675	PSA1_HUMAN	DIRECT	CHEMBL3831201	SWISS-PROT	PROTEIN COMPLEX	20S proteosome	INHIBITOR	CHEMBL371405 [MARIZOMIB][3][INHIBITOR][Small molecule]	3	4	SMALL_MOL	ORIGINAL
ENSG00000129159	P48547	KCNC1	potassium voltage-gated channel, Shaw-related subfamily, member 1 [Source:HGNC Symbol;Acc:6233]	protein_coding	11	17756359	17804602	1	ensembl_havana	6	ENST00000379472	ENSP00000368785	KCNC1_HUMAN	DIRECT	CHEMBL2362996	SWISS-PROT	PROTEIN FAMILY	Voltage-gated potassium channel	BLOCKER	CHEMBL284348 [DALFAMPRIDINE][4][BLOCKER][Small molecule]|CHEMBL1200728 [GUANIDINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL2107762 [NERISPIRDINE][2][BLOCKER][Small molecule]|CHEMBL2111110 [TEDISAMIL][0][BLOCKER][Small molecule]	4	4	SMALL_MOL	ORIGINAL
ENSG00000129167	P17752	TPH1	tryptophan hydroxylase 1 [Source:HGNC Symbol;Acc:12008]	protein_coding	11	18039111	18063973	-1	ensembl_havana	5	ENST00000250018|ENST00000341556	ENSP00000250018|ENSP00000343550	TPH1_HUMAN	DIRECT	CHEMBL3831287	SWISS-PROT	PROTEIN FAMILY	Tryptophan 5-hydroxylase	INHIBITOR	CHEMBL2103855 [TELOTRISTAT][3][INHIBITOR][Small molecule]|CHEMBL2105695 [TELOTRISTAT ETHYL][4][INHIBITOR][Small molecule]|CHEMBL3348963 [TELOTRISTAT ETIPRATE][4][INHIBITOR][Small molecule]	4	2	SMALL_MOL	ORIGINAL
ENSG00000129214	P04278	SHBG	sex hormone-binding globulin [Source:HGNC Symbol;Acc:10839]	protein_coding	17	7517382	7536700	1	ensembl_havana	10	ENST00000380450|ENST00000416273|ENST00000575903|ENST00000576830|ENST00000441599	ENSP00000369816|ENSP00000388867|ENSP00000458973|ENSP00000460219|ENSP00000393426	SHBG_HUMAN	DIRECT								1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000129219	O14939	PLD2	phospholipase D2 [Source:HGNC Symbol;Acc:9068]	protein_coding	17	4710391	4726729	1	ensembl_havana	9	ENST00000263088	ENSP00000263088	PLD2_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000129226	P34810	CD68	CD68 molecule [Source:HGNC Symbol;Acc:1693]	protein_coding	17	7482785	7485429	1	ensembl_havana	9	ENST00000250092|ENST00000380498	ENSP00000250092|ENSP00000369867	CD68_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000129244	P14415	ATP1B2	ATPase, Na+/K+ transporting, beta 2 polypeptide [Source:HGNC Symbol;Acc:805]	protein_coding	17	7549945	7561086	1	ensembl_havana	4	ENST00000250111	ENSP00000250111	AT1B2_HUMAN	DIRECT	CHEMBL2095186	SWISS-PROT	PROTEIN COMPLEX GROUP	Sodium/potassium-transporting ATPase	INHIBITOR	CHEMBL1614 [DESLANOSIDE][4][INHIBITOR][Small molecule]|CHEMBL254219 [DIGITOXIN][4][INHIBITOR][Small molecule]|CHEMBL1751 [DIGOXIN][4][INHIBITOR][Small molecule]|CHEMBL3545057 [ACETYLDIGITOXIN][4][INHIBITOR][Small molecule]	4	4	SMALL_MOL	ORIGINAL
ENSG00000129270	Q9H239	MMP28	matrix metallopeptidase 28 [Source:HGNC Symbol;Acc:14366]	protein_coding	17	34083268	34122711	-1	ensembl_havana	11	ENST00000250144	ENSP00000250144	MMP28_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000129277	P13236	CCL4	chemokine (C-C motif) ligand 4 [Source:HGNC Symbol;Acc:10630]	protein_coding	17	34430983	34433014	1	ensembl_havana	9	ENST00000250151	ENSP00000250151	CCL4_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000129315	O60563	CCNT1	cyclin T1 [Source:HGNC Symbol;Acc:1599]	protein_coding	12	49082247	49110681	-1	ensembl_havana	5	ENST00000261900	ENSP00000261900	CCNT1_HUMAN	DIRECT								1	SMALL_MOL	ORIGINAL
ENSG00000129437	Q9P0G3	KLK14	kallikrein-related peptidase 14 [Source:HGNC Symbol;Acc:6362]	protein_coding	19	51580752	51587502	-1	ensembl_havana	5	ENST00000156499|ENST00000391802	ENSP00000156499|ENSP00000375678	KLK14_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000129450	Q9Y336	SIGLEC9	sialic acid binding Ig-like lectin 9 [Source:HGNC Symbol;Acc:10878]	protein_coding	19	51628165	51639908	1	ensembl_havana	4	ENST00000250360	ENSP00000250360	SIGL9_HUMAN	DIRECT								2	BIO_MOL	ORIGINAL
ENSG00000129451	O43240	KLK10	kallikrein-related peptidase 10 [Source:HGNC Symbol;Acc:6358]	protein_coding	19	51515995	51523431	-1	ensembl_havana	7	ENST00000309958|ENST00000358789|ENST00000391805	ENSP00000311746|ENSP00000351640|ENSP00000375681	KLK10_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000129455	O60259	KLK8	kallikrein-related peptidase 8 [Source:HGNC Symbol;Acc:6369]	protein_coding	19	51499263	51505967	-1	ensembl_havana	11	ENST00000391806|ENST00000600767|ENST00000347619|ENST00000593490|ENST00000291726|ENST00000320838	ENSP00000375682|ENSP00000472016|ENSP00000341555|ENSP00000469278|ENSP00000291726|ENSP00000325072	KLK8_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000129465	Q9Y572	RIPK3	receptor-interacting serine-threonine kinase 3 [Source:HGNC Symbol;Acc:10021]	protein_coding	14	24805227	24809251	-1	ensembl_havana	11	ENST00000216274|ENST00000554756	ENSP00000216274|ENSP00000452328	RIPK3_HUMAN	DIRECT								2	SMALL_MOL	ANNA_UPDATED
ENSG00000129473	Q92843	BCL2L2	BCL2-like 2 [Source:HGNC Symbol;Acc:995]	protein_coding	14	23767999	23780968	1	ensembl_havana	5	ENST00000250405	ENSP00000250405	B2CL2_HUMAN	DIRECT	CHEMBL4677	SWISS-PROT	SINGLE PROTEIN	Apoptosis regulator Bcl-W	INHIBITOR	CHEMBL2107358 [OBATOCLAX MESYLATE][3][INHIBITOR][Small molecule]|CHEMBL443684 [NAVITOCLAX][2][INHIBITOR][Small molecule]	3	2	SMALL_MOL	ORIGINAL
ENSG00000129484	Q9UGN5	PARP2	poly (ADP-ribose) polymerase 2 [Source:HGNC Symbol;Acc:272]	protein_coding	14	20811741	20826064	1	ensembl_havana	9	ENST00000429687|ENST00000250416	ENSP00000392972|ENSP00000250416	PARP2_HUMAN	DIRECT	CHEMBL3390820	SWISS-PROT	PROTEIN FAMILY	PARP 1, 2 and 3	INHIBITOR	CHEMBL521686 [OLAPARIB][4][INHIBITOR][Small molecule]|CHEMBL506871 [VELIPARIB][3][INHIBITOR][Small molecule]|CHEMBL1173055 [RUCAPARIB][4][INHIBITOR][Small molecule]|CHEMBL3833368 [RUCAPARIB CAMSYLATE][4][INHIBITOR][Small molecule]|CHEMBL3989922 [NIRAPARIB TOSYLATE][4][INHIBITOR][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000129484	Q9UGN5	PARP2	poly (ADP-ribose) polymerase 2 [Source:HGNC Symbol;Acc:272]	protein_coding	14	20811741	20826064	1	ensembl_havana	9	ENST00000429687|ENST00000250416	ENSP00000392972|ENSP00000250416	PARP2_HUMAN	DIRECT	CHEMBL5366	SWISS-PROT	SINGLE PROTEIN	Poly [ADP-ribose] polymerase 2	INHIBITOR	CHEMBL1094636 [NIRAPARIB][4][INHIBITOR][Small molecule]|CHEMBL3137318 [TALAZOPARIB TOSYLATE][2][INHIBITOR][Small molecule]|CHEMBL3137320 [TALAZOPARIB][3][INHIBITOR][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000129521	Q9H6Z9	EGLN3	egl-9 family hypoxia-inducible factor 3 [Source:HGNC Symbol;Acc:14661]	protein_coding	14	34393437	34931980	-1	ensembl_havana	9	ENST00000250457	ENSP00000250457	EGLN3_HUMAN	DIRECT	CHEMBL3831261	SWISS-PROT	PROTEIN FAMILY	Hypoxia-inducible factor prolyl hydroxylase	INHIBITOR	CHEMBL2338329 [ROXADUSTAT][3][INHIBITOR][Small molecule]|CHEMBL3544988 [DAPRODUSTAT][3][INHIBITOR][Small molecule]	3	1	SMALL_MOL	ORIGINAL
ENSG00000129538	P07998	RNASE1	ribonuclease, RNase A family, 1 (pancreatic) [Source:HGNC Symbol;Acc:10044]	protein_coding	14	21269387	21271437	-1	ensembl_havana	9	ENST00000397967|ENST00000340900|ENST00000412779|ENST00000397970	ENSP00000381057|ENSP00000344193|ENSP00000399493|ENSP00000381060	RNAS1_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000129744	P52961	ART1	ADP-ribosyltransferase 1 [Source:HGNC Symbol;Acc:723]	protein_coding	11	3666358	3685646	1	ensembl_havana	2	ENST00000250693	ENSP00000250693	NAR1_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000129749	Q9GZZ6	CHRNA10	cholinergic receptor, nicotinic, alpha 10 (neuronal) [Source:HGNC Symbol;Acc:13800]	protein_coding	11	3686817	3692614	-1	ensembl_havana	3	ENST00000250699	ENSP00000250699	ACH10_HUMAN	DIRECT	CHEMBL2109238	SWISS-PROT	PROTEIN COMPLEX	Neuronal acetylcholine receptor; alpha9/alpha10	ANTAGONIST	CHEMBL2106798 [NERAMEXANE MESYLATE][3][ANTAGONIST][Small molecule]	3	4	SMALL_MOL	ORIGINAL
ENSG00000129824	P22090	RPS4Y1	ribosomal protein S4, Y-linked 1 [Source:HGNC Symbol;Acc:10425]	protein_coding	Y	2709527	2800041	1	ensembl_havana	11	ENST00000250784	ENSP00000250784	RS4Y1_HUMAN	DIRECT	CHEMBL3987582	SWISS-PROT	PROTEIN NUCLEIC-ACID COMPLEX	80S Ribosome	INHIBITOR	CHEMBL2109124 [DORLIMOMAB ARITOX][1][INHIBITOR][Antibody]	1	2	BIO_MOL	CHEMBL_MECHANISM
ENSG00000129965	F8WCM5	INS-IGF2	INS-IGF2 readthrough [Source:HGNC Symbol;Acc:33527]	protein_coding	11	2153768	2182439	-1	ensembl_havana	9	ENST00000356578|ENST00000397270	ENSP00000348986|ENSP00000380440	INSR2_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000129988	P18428	LBP	lipopolysaccharide binding protein [Source:HGNC Symbol;Acc:6517]	protein_coding	20	36974759	37005665	1	ensembl_havana	5	ENST00000217407	ENSP00000217407	LBP_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000129991	P19429	TNNI3	troponin I type 3 (cardiac) [Source:HGNC Symbol;Acc:11947]	protein_coding	19	55663137	55669141	-1	ensembl_havana	8	ENST00000344887	ENSP00000341838	TNNI3_HUMAN	DIRECT	CHEMBL2095202	SWISS-PROT	PROTEIN COMPLEX	Troponin, cardiac muscle	POSITIVE MODULATOR	CHEMBL2051955 [LEVOSIMENDAN][3][POSITIVE MODULATOR][Small molecule]	3	2	SMALL_MOL	ORIGINAL
ENSG00000130037	P22460	KCNA5	potassium voltage-gated channel, shaker-related subfamily, member 5 [Source:HGNC Symbol;Acc:6224]	protein_coding	12	5153085	5155949	1	ensembl_havana	3	ENST00000252321	ENSP00000252321	KCNA5_HUMAN	DIRECT	CHEMBL2362996	SWISS-PROT	PROTEIN FAMILY	Voltage-gated potassium channel	BLOCKER	CHEMBL284348 [DALFAMPRIDINE][4][BLOCKER][Small molecule]|CHEMBL1200728 [GUANIDINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL2107762 [NERISPIRDINE][2][BLOCKER][Small molecule]|CHEMBL2111110 [TEDISAMIL][0][BLOCKER][Small molecule]	4	2	SMALL_MOL	ORIGINAL
ENSG00000130164	P01130	LDLR	low density lipoprotein receptor [Source:HGNC Symbol;Acc:6547]	protein_coding	19	11200038	11244492	1	ensembl_havana	7	ENST00000558518|ENST00000455727|ENST00000535915|ENST00000545707|ENST00000558013	ENSP00000454071|ENSP00000397829|ENSP00000440520|ENSP00000437639|ENSP00000453346	LDLR_HUMAN	DIRECT								2	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000130175	P14314	PRKCSH	protein kinase C substrate 80K-H [Source:HGNC Symbol;Acc:9411]	protein_coding	19	11546109	11561783	1	ensembl_havana	5	ENST00000591462|ENST00000587327|ENST00000589838|ENST00000586486|ENST00000252455|ENST00000412601	ENSP00000465489|ENSP00000466012|ENSP00000465461|ENSP00000465948|ENSP00000252455|ENSP00000395616	GLU2B_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000130202	Q92692	PVRL2	poliovirus receptor-related 2 (herpesvirus entry mediator B) [Source:HGNC Symbol;Acc:9707]	protein_coding	19	45349432	45392485	1	ensembl_havana	5	ENST00000252485|ENST00000252483	ENSP00000252485|ENSP00000252483	PVRL2_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000130203	P02649	APOE	apolipoprotein E [Source:HGNC Symbol;Acc:613]	protein_coding	19	45409011	45412650	1	ensembl_havana	5	ENST00000252486	ENSP00000252486	APOE_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000130208	P02654	APOC1	apolipoprotein C-I [Source:HGNC Symbol;Acc:607]	protein_coding	19	45417504	45422606	1	ensembl_havana	5	ENST00000588750|ENST00000588802|ENST00000252491	ENSP00000465356|ENSP00000468029|ENSP00000252491	APOC1_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000130226	P42658	DPP6	dipeptidyl-peptidase 6 [Source:HGNC Symbol;Acc:3010]	protein_coding	7	153584182	154685995	1	ensembl_havana	12	ENST00000377770|ENST00000332007	ENSP00000367001|ENSP00000328226	DPP6_HUMAN	DIRECT								4	SMALL_MOL	ORIGINAL
ENSG00000130234	Q9BYF1	ACE2	angiotensin I converting enzyme 2 [Source:HGNC Symbol;Acc:13557]	protein_coding	X	15579156	15620271	-1	ensembl_havana	6	ENST00000252519|ENST00000427411	ENSP00000252519|ENSP00000389326	ACE2_HUMAN	DIRECT	CHEMBL2096989	SWISS-PROT	PROTEIN FAMILY	Angiotensin-converting enzyme	INHIBITOR	CHEMBL515606 [CILAZAPRIL][4][INHIBITOR][Small molecule]	4	2	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000130255	Q9Y3U8	RPL36	ribosomal protein L36 [Source:HGNC Symbol;Acc:13631]	protein_coding	19	5674958	5691887	1	ensembl_havana	8	ENST00000579649|ENST00000577222|ENST00000347512|ENST00000394580	ENSP00000462609|ENSP00000464342|ENSP00000252543|ENSP00000378081	RL36_HUMAN	DIRECT	CHEMBL3987582	SWISS-PROT	PROTEIN NUCLEIC-ACID COMPLEX	80S Ribosome	INHIBITOR	CHEMBL2109124 [DORLIMOMAB ARITOX][1][INHIBITOR][Antibody]	1	2	BIO_MOL	CHEMBL_MECHANISM
ENSG00000130283	P27539	GDF1	growth differentiation factor 1 [Source:HGNC Symbol;Acc:4214]	protein_coding	19	18979361	19006905	-1	ensembl_havana	7	ENST00000247005	ENSP00000247005	GDF1_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000130287	O14594	NCAN	neurocan [Source:HGNC Symbol;Acc:2465]	protein_coding	19	19322782	19363042	1	ensembl_havana	9	ENST00000252575	ENSP00000252575	NCAN_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000130303	Q10589	BST2	bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:1119]	protein_coding	19	17513748	17516457	-1	ensembl_havana	8	ENST00000252593	ENSP00000252593	BST2_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000130304	Q6PCB7	SLC27A1	solute carrier family 27 (fatty acid transporter), member 1 [Source:HGNC Symbol;Acc:10995]	protein_coding	19	17579578	17616977	1	ensembl_havana	12	ENST00000252595|ENST00000442725	ENSP00000252595|ENSP00000413424	S27A1_HUMAN	DIRECT								1	ADME | SMALL_MOL	ORIGINAL
ENSG00000130368	P04201	MAS1	MAS1 oncogene [Source:HGNC Symbol;Acc:6899]	protein_coding	6	160327974	160329108	1	ensembl_havana	4	ENST00000252660	ENSP00000252660	MAS_HUMAN	DIRECT	CHEMBL3559701	SWISS-PROT	SINGLE PROTEIN	Proto-oncogene Mas	AGONIST	CHEMBL3545347 [TXA127][2][AGONIST][Protein]	2	4	SMALL_MOL	ORIGINAL
ENSG00000130385	O95972	BMP15	bone morphogenetic protein 15 [Source:HGNC Symbol;Acc:1068]	protein_coding	X	50653784	50659607	1	ensembl_havana	5	ENST00000252677	ENSP00000252677	BMP15_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000130402	O43707	ACTN4	actinin, alpha 4 [Source:HGNC Symbol;Acc:166]	protein_coding	19	39138289	39222223	1	ensembl_havana	7	ENST00000252699|ENST00000390009	ENSP00000252699|ENSP00000439497	ACTN4_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000130413	Q9BYT3	STK33	serine/threonine kinase 33 [Source:HGNC Symbol;Acc:14568]	protein_coding	11	8413418	8615836	-1	ensembl_havana	11	ENST00000447869|ENST00000315204|ENST00000396672|ENST00000444064|ENST00000396673	ENSP00000416750|ENSP00000320754|ENSP00000379905|ENSP00000415688|ENSP00000379906	STK33_HUMAN	DIRECT								1	SMALL_MOL	ORIGINAL
ENSG00000130414	O95299	NDUFA10	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 10, 42kDa [Source:HGNC Symbol;Acc:7684]	protein_coding	2	240831867	240964819	-1	ensembl_havana	7	ENST00000252711	ENSP00000252711	NDUAA_HUMAN	DIRECT	CHEMBL2363065	SWISS-PROT	PROTEIN COMPLEX	Mitochondrial complex I (NADH dehydrogenase)	INHIBITOR	CHEMBL1703 [METFORMIN HYDROCHLORIDE][4][INHIBITOR][Small molecule]|CHEMBL3545320 [ME-344][1][INHIBITOR][Small molecule]|CHEMBL3545135 [NV-128][1][INHIBITOR][Small molecule]	4	1	SMALL_MOL	CHEMBL_MECHANISM
ENSG00000130427	P01588	EPO	erythropoietin [Source:HGNC Symbol;Acc:3415]	protein_coding	7	100318423	100321323	1	ensembl_havana	2	ENST00000252723	ENSP00000252723	EPO_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000130433	Q9BXT2	CACNG6	calcium channel, voltage-dependent, gamma subunit 6 [Source:HGNC Symbol;Acc:13625]	protein_coding	19	54495542	54515923	1	ensembl_havana	3	ENST00000252729	ENSP00000252729	CCG6_HUMAN	DIRECT	CHEMBL2363032	SWISS-PROT	PROTEIN COMPLEX GROUP	Voltage-gated calcium channel	BLOCKER|MODULATOR	CHEMBL1200382 [BEPRIDIL HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1059 [PREGABALIN][4][MODULATOR][Small molecule]|CHEMBL940 [GABAPENTIN][4][MODULATOR][Small molecule]|CHEMBL1628502 [GABAPENTIN ENACARBIL][4][MODULATOR][Small molecule]|CHEMBL593430 [ATAGABALIN][2][MODULATOR][Small molecule]|CHEMBL2103836 [IMAGABALIN][3][MODULATOR][Small molecule]|CHEMBL404849 [SULOCTIDIL][4][BLOCKER][Small molecule]|CHEMBL539770 [TERODILINE HYDROCHLORIDE][4][BLOCKER][Small molecule]	4	4	SMALL_MOL	ORIGINAL
ENSG00000130508	Q92626	PXDN	peroxidasin homolog (Drosophila) [Source:HGNC Symbol;Acc:14966]	protein_coding	2	1635659	1748624	-1	ensembl_havana	6	ENST00000252804	ENSP00000252804	PXDN_HUMAN	DIRECT								3	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000130513	Q99988	GDF15	growth differentiation factor 15 [Source:HGNC Symbol;Acc:30142]	protein_coding	19	18485541	18499986	1	ensembl_havana	6	ENST00000595973|ENST00000252809	ENSP00000470531|ENSP00000252809	GDF15_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000130528	P23327	HRC	histidine rich calcium binding protein [Source:HGNC Symbol;Acc:5178]	protein_coding	19	49654455	49658681	-1	ensembl_havana	7	ENST00000252825	ENSP00000252825	SRCH_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000130529	Q8TD43	TRPM4	transient receptor potential cation channel, subfamily M, member 4 [Source:HGNC Symbol;Acc:17993]	protein_coding	19	49660998	49715093	1	ensembl_havana	11	ENST00000252826|ENST00000427978	ENSP00000252826|ENSP00000407492	TRPM4_HUMAN	DIRECT								4	SMALL_MOL	ORIGINAL
ENSG00000130540	Q9BR01	SULT4A1	sulfotransferase family 4A, member 1 [Source:HGNC Symbol;Acc:14903]	protein_coding	22	44220389	44258398	-1	ensembl_havana	9	ENST00000330884|ENST00000422525|ENST00000249130	ENSP00000332565|ENSP00000388285|ENSP00000249130	ST4A1_HUMAN	DIRECT								1	ADME	ORIGINAL
ENSG00000130595	P45378	TNNT3	troponin T type 3 (skeletal, fast) [Source:HGNC Symbol;Acc:11950]	protein_coding	11	1940792	1959936	1	ensembl_havana	12	ENST00000278317|ENST00000381589|ENST00000381579|ENST00000381563|ENST00000344578|ENST00000381558|ENST00000397301|ENST00000381549	ENSP00000278317|ENSP00000371001|ENSP00000370991|ENSP00000370975|ENSP00000344870|ENSP00000370970|ENSP00000380468|ENSP00000370961	TNNT3_HUMAN	DIRECT	CHEMBL3831282	SWISS-PROT	PROTEIN COMPLEX	Fast skeletal troponin complex	ACTIVATOR	CHEMBL3039529 [TIRASEMTIV][3][ACTIVATOR][Small molecule]	3	2	SMALL_MOL	CHEMBL_MECHANISM
ENSG00000130598	P48788	TNNI2	troponin I type 2 (skeletal, fast) [Source:HGNC Symbol;Acc:11946]	protein_coding	11	1860219	1862910	1	ensembl_havana	11	ENST00000381911|ENST00000381906|ENST00000381905|ENST00000252898	ENSP00000371336|ENSP00000371331|ENSP00000371330|ENSP00000252898	TNNI2_HUMAN	DIRECT	CHEMBL3831282	SWISS-PROT	PROTEIN COMPLEX	Fast skeletal troponin complex	ACTIVATOR	CHEMBL3039529 [TIRASEMTIV][3][ACTIVATOR][Small molecule]	3	2	SMALL_MOL	CHEMBL_MECHANISM
ENSG00000130635	P20908	COL5A1	collagen, type V, alpha 1 [Source:HGNC Symbol;Acc:2209]	protein_coding	9	137533620	137736686	1	ensembl_havana	11	ENST00000371817	ENSP00000360882	CO5A1_HUMAN	DIRECT	CHEMBL2364188	SWISS-PROT	PROTEIN COMPLEX GROUP	Collagen	HYDROLYTIC ENZYME	CHEMBL2108709 [COLLAGENASE CLOSTRIDIUM HISTOLYTICUM][4][HYDROLYTIC ENZYME][Enzyme]|CHEMBL2095222 [OCRIPLASMIN][4][HYDROLYTIC ENZYME][Enzyme]	4	3	BIO_MOL	ORIGINAL
ENSG00000130649	P05181	CYP2E1	cytochrome P450, family 2, subfamily E, polypeptide 1 [Source:HGNC Symbol;Acc:2631]	protein_coding	10	135333910	135374724	1	ensembl_havana	5	ENST00000463117|ENST00000252945	ENSP00000440689|ENSP00000252945	CP2E1_HUMAN	DIRECT								1	ADME | SMALL_MOL	ORIGINAL
ENSG00000130669	O96013	PAK4	p21 protein (Cdc42/Rac)-activated kinase 4 [Source:HGNC Symbol;Acc:16059]	protein_coding	19	39616410	39673456	1	ensembl_havana	13	ENST00000599470|ENST00000321944|ENST00000358301|ENST00000593690|ENST00000599386|ENST00000435673|ENST00000360442	ENSP00000470284|ENSP00000326864|ENSP00000351049|ENSP00000469413|ENSP00000471157|ENSP00000392753|ENSP00000353625	PAK4_HUMAN	DIRECT	CHEMBL4482	SWISS-PROT	SINGLE PROTEIN	Serine/threonine-protein kinase PAK 4	INHIBITOR	CHEMBL3128043 [PF-03758309][1][INHIBITOR][Small molecule]	1	1	SMALL_MOL	ORIGINAL
ENSG00000130702	O15230	LAMA5	laminin, alpha 5 [Source:HGNC Symbol;Acc:6485]	protein_coding	20	60883011	60942368	-1	ensembl_havana	9	ENST00000252999	ENSP00000252999	LAMA5_HUMAN	DIRECT	CHEMBL2364187	SWISS-PROT	PROTEIN COMPLEX GROUP	Laminin	HYDROLYTIC ENZYME	CHEMBL2095222 [OCRIPLASMIN][4][HYDROLYTIC ENZYME][Enzyme]	4	1	BIO_MOL	ORIGINAL
ENSG00000130706	Q16186	ADRM1	adhesion regulating molecule 1 [Source:HGNC Symbol;Acc:15759]	protein_coding	20	60877149	60883918	1	ensembl_havana	8	ENST00000253003	ENSP00000253003	ADRM1_HUMAN	DIRECT	CHEMBL2364701	SWISS-PROT	PROTEIN COMPLEX	26S proteosome	INHIBITOR	CHEMBL451887 [CARFILZOMIB][4][INHIBITOR][Protein]|CHEMBL325041 [BORTEZOMIB][4][INHIBITOR][Small molecule]|CHEMBL3545432 [IXAZOMIB CITRATE][4][INHIBITOR][Small molecule]|CHEMBL2103884 [OPROZOMIB][1][INHIBITOR][Small molecule]	4	1	SMALL_MOL | BIO_MOL	CHEMBL_MECHANISM
ENSG00000130758	Q02779	MAP3K10	mitogen-activated protein kinase kinase kinase 10 [Source:HGNC Symbol;Acc:6849]	protein_coding	19	40697651	40721482	1	ensembl_havana	3	ENST00000253055	ENSP00000253055	M3K10_HUMAN	DIRECT	CHEMBL2873	SWISS-PROT	SINGLE PROTEIN	Mitogen-activated protein kinase kinase kinase 10	INHIBITOR	CHEMBL290352 [CEP-1347][3][INHIBITOR][Small molecule]	3	1	SMALL_MOL	ORIGINAL
ENSG00000130768	Q92485	SMPDL3B	sphingomyelin phosphodiesterase, acid-like 3B [Source:HGNC Symbol;Acc:21416]	protein_coding	1	28261504	28285668	1	ensembl_havana	10	ENST00000373894|ENST00000373888	ENSP00000363001|ENSP00000362995	ASM3B_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000130812	Q8NI99	ANGPTL6	angiopoietin-like 6 [Source:HGNC Symbol;Acc:23140]	protein_coding	19	10203014	10213472	-1	ensembl_havana	6	ENST00000592641|ENST00000253109	ENSP00000467930|ENSP00000253109	ANGL6_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
